starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	22	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	4	19	23	19
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	22	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	22	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	4	19	23	19
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	4	19	23	19
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	22
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	4	19	23	19
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:18 2021	1637751498	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	23	23
Wed Nov 24 17:58:19 2021	1637751499	0	23	24	23
